Entry	Entrez ID	Entry name	Reactome
Q96IV0	55768	NGLY1_HUMAN	R-HSA-532668;
P51522	55769	ZNF83_HUMAN	
Q96KP1	55770	EXOC2_HUMAN	R-HSA-1445148;R-HSA-264876;R-HSA-5620916;
Q96HE9	55771	PRR11_HUMAN	
Q9NUY8	55773	TBC23_HUMAN	
Q9NUW8	55775	TYDP1_HUMAN	R-HSA-5693571;
Q9NPB0	55776	SMDC1_HUMAN	
Q9P267	55777	MBD5_HUMAN	R-HSA-5689603;
A8K0R7	55778	ZN839_HUMAN	R-HSA-212436;
Q9BVS4	55781	RIOK2_HUMAN	R-HSA-6791226;
Q8IYT2	55783	CMTR2_HUMAN	
Q6DN12	55784	MCTP2_HUMAN	
Q6ZV73	55785	FGD6_HUMAN	
Q09FC8	55786	ZN415_HUMAN	R-HSA-212436;
Q9NUQ3	55787	TXLNG_HUMAN	
Q9NUN5	55788	LMBD1_HUMAN	R-HSA-196741;R-HSA-3359458;
Q8WUY9	55789	DEP1B_HUMAN	R-HSA-194840;
Q8TDX6	55790	CGAT1_HUMAN	R-HSA-2022870;
Q5T3J3	55791	LRIF1_HUMAN	
Q8N5J2	55793	MINY1_HUMAN	
Q9NUL7	55794	DDX28_HUMAN	
Q5JVF3	55795	PCID2_HUMAN	
Q9NUK0	55796	MBNL3_HUMAN	
Q6P1Q9	55798	MET2B_HUMAN	
Q8IZS8	55799	CA2D3_HUMAN	R-HSA-112308;R-HSA-5576892;R-HSA-5576893;
Q9NY72	55800	SCN3B_HUMAN	R-HSA-445095;R-HSA-5576892;
Q9NPH9	55801	IL26_HUMAN	R-HSA-8854691;
Q9NPI6	55802	DCP1A_HUMAN	R-HSA-430039;R-HSA-450385;R-HSA-450513;R-HSA-975957;
Q9NPF8	55803	ADAP2_HUMAN	
Q9P2M1	55805	LR2BP_HUMAN	
O43593	55806	HAIR_HUMAN	
Q9NSC7	55808	SIA7A_HUMAN	R-HSA-4085001;
Q96PN7	55809	TREF1_HUMAN	
Q9P0K8	55810	FOXJ2_HUMAN	
Q96PN6	55811	ADCYA_HUMAN	R-HSA-5610787;
Q9P0W8	55812	SPAT7_HUMAN	
Q9NYH9	55813	UTP6_HUMAN	R-HSA-6790901;R-HSA-6791226;
A6H8Y1	55814	BDP1_HUMAN	R-HSA-749476;R-HSA-76061;R-HSA-76066;R-HSA-76071;
Q2TAA8	55815	TXIP1_HUMAN	
Q9P104	55816	DOK5_HUMAN	R-HSA-8853659;
Q9Y4C1	55818	KDM3A_HUMAN	R-HSA-3214842;R-HSA-9029569;
Q86XS8	55819	GOLI_HUMAN	R-HSA-983168;
Q8N6M5	55821	ALLC_HUMAN	
Q9H270	55823	VPS11_HUMAN	
Q9NWQ8	55824	PHAG1_HUMAN	R-HSA-180292;R-HSA-202427;
Q9BY49	55825	PECR_HUMAN	R-HSA-389599;R-HSA-9033241;
Q58WW2	55827	DCAF6_HUMAN	R-HSA-8951664;
Q9BQE4	55829	SELS_HUMAN	R-HSA-8866654;
Q68CQ7	55830	GL8D1_HUMAN	
Q9P0I2	55831	EMC3_HUMAN	
Q86VP6	55832	CAND1_HUMAN	R-HSA-6798695;R-HSA-8951664;R-HSA-917937;
Q5T6F2	55833	UBAP2_HUMAN	
Q9HC77	55835	CENPJ_HUMAN	R-HSA-2565942;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-5620912;R-HSA-6804115;R-HSA-8854518;
Q56P03	55837	EAPP_HUMAN	
Q96H22	55839	CENPN_HUMAN	R-HSA-141444;R-HSA-2467813;R-HSA-2500257;R-HSA-5663220;R-HSA-606279;R-HSA-68877;R-HSA-9648025;
Q96CJ1	55840	EAF2_HUMAN	R-HSA-112382;R-HSA-674695;R-HSA-75955;
Q9ULE0	55841	WWC3_HUMAN	
Q53QZ3	55843	RHG15_HUMAN	R-HSA-194840;
Q66LE6	55844	2ABD_HUMAN	R-HSA-2465910;
Q8WUW1	55845	BRK1_HUMAN	R-HSA-2029482;R-HSA-4420097;R-HSA-5663213;
Q969R8	55846	ITFG2_HUMAN	R-HSA-9639288;
Q9NZ45	55847	CISD1_HUMAN	
Q9HBL7	55848	PLRKT_HUMAN	
Q9NZ43	55850	USE1_HUMAN	R-HSA-6811434;
Q9NZ42	55851	PEN2_HUMAN	R-HSA-1251985;R-HSA-193692;R-HSA-205043;R-HSA-2122948;R-HSA-2644606;R-HSA-2894862;R-HSA-2979096;R-HSA-3928665;R-HSA-9013507;R-HSA-9013700;R-HSA-9017802;R-HSA-977225;
Q8IWB9	55852	TEX2_HUMAN	
Q8WU90	55854	ZC3HF_HUMAN	
Q9NPJ3	55856	ACO13_HUMAN	R-HSA-77289;
Q2M2Z5	55857	KIZ_HUMAN	
Q9HC07	55858	TM165_HUMAN	
Q9HBH7	55859	BEX1_HUMAN	
Q9NZ32	55860	ARP10_HUMAN	R-HSA-2132295;R-HSA-3371497;R-HSA-6798695;R-HSA-6807878;R-HSA-6811436;
Q9BQY9	55861	DBND2_HUMAN	
Q9NTX5	55862	ECHD1_HUMAN	
Q8IUX1	55863	T126B_HUMAN	R-HSA-6799198;
Q9NSA0	55867	S22AB_HUMAN	R-HSA-561048;
Q9BY41	55869	HDAC8_HUMAN	R-HSA-2122947;R-HSA-2467813;R-HSA-2500257;R-HSA-2644606;R-HSA-2894862;R-HSA-3214815;R-HSA-350054;
Q9NR48	55870	ASH1L_HUMAN	R-HSA-3214841;
Q9BRT8	55871	CBWD1_HUMAN	
Q96KB5	55872	TOPK_HUMAN	
Q8TAX9	55876	GSDMB_HUMAN	
Q9NYS7	55884	WSB2_HUMAN	R-HSA-8951664;
Q8TAP4	55885	LMO3_HUMAN	
Q9P0L1	55888	ZKSC7_HUMAN	R-HSA-212436;
Q9NQ84	55890	GPC5C_HUMAN	
Q9NPC7	55892	MYNN_HUMAN	
Q9H8N7	55893	ZN395_HUMAN	
Q9BRJ9	55897	MESP1_HUMAN	
Q9H3U1	55898	UN45A_HUMAN	
Q9NR11	55900	ZN302_HUMAN	R-HSA-212436;
Q9NR19	55902	ACSA_HUMAN	R-HSA-2151201;R-HSA-71384;
Q8IZD2	55904	KMT2E_HUMAN	R-HSA-3214841;R-HSA-8936459;
Q9Y508	55905	RN114_HUMAN	R-HSA-983168;
Q9NQZ6	55906	ZC4H2_HUMAN	
Q8NFW8	55907	NEUA_HUMAN	R-HSA-4085001;
Q6UXH0	55908	ANGL8_HUMAN	R-HSA-8963889;
Q9NQY0	55909	BIN3_HUMAN	
Q96RT1	55914	ERBIN_HUMAN	R-HSA-1227986;R-HSA-8863795;R-HSA-9634285;R-HSA-9652282;R-HSA-9664565;R-HSA-9665233;R-HSA-9665244;R-HSA-9665245;R-HSA-9665246;R-HSA-9665247;R-HSA-9665249;R-HSA-9665250;R-HSA-9665251;
Q9NS86	55915	LANC2_HUMAN	
Q9NPJ8	55916	NXT2_HUMAN	
Q9P2B4	55917	CT2NL_HUMAN	
Q9P258	55920	RCC2_HUMAN	R-HSA-141444;R-HSA-2467813;R-HSA-2500257;R-HSA-5663220;R-HSA-68877;R-HSA-9648025;
O15226	55922	NKRF_HUMAN	
Q9NTI7	55924	INKA2_HUMAN	
Q9NPF5	55929	DMAP1_HUMAN	R-HSA-3214847;
Q9NQX4	55930	MYO5C_HUMAN	
O95445	55937	APOM_HUMAN	R-HSA-975634;
Q9UDW3	55954	ZMAT5_HUMAN	R-HSA-72165;
Q96GY3	55957	LIN37_HUMAN	R-HSA-1362277;R-HSA-1362300;R-HSA-1538133;R-HSA-156711;R-HSA-69202;R-HSA-69205;R-HSA-69656;
Q9P2J3	55958	KLHL9_HUMAN	R-HSA-8951664;R-HSA-983168;
Q8IWU5	55959	SULF2_HUMAN	
Q9UH03	55964	SEPT3_HUMAN	
Q9UKB5	55966	AJAP1_HUMAN	
Q9UI09	55967	NDUAC_HUMAN	R-HSA-611105;R-HSA-6799198;
Q9UNZ2	55968	NSF1C_HUMAN	
Q9BUV8	55969	RCAF1_HUMAN	
Q9UBI6	55970	GBG12_HUMAN	R-HSA-1296041;R-HSA-163359;R-HSA-202040;R-HSA-381676;R-HSA-392170;R-HSA-392451;R-HSA-392851;R-HSA-400042;R-HSA-4086398;R-HSA-416476;R-HSA-416482;R-HSA-418217;R-HSA-418555;R-HSA-418592;R-HSA-418594;R-HSA-418597;R-HSA-420092;R-HSA-428930;R-HSA-432040;R-HSA-456926;R-HSA-500657;R-HSA-6814122;R-HSA-8964315;R-HSA-8964616;R-HSA-9009391;R-HSA-997272;
Q9UHR4	55971	BI2L1_HUMAN	
Q9UHQ4	55973	BAP29_HUMAN	
Q9BRV3	55974	SWET1_HUMAN	R-HSA-189200;
Q8IXQ5	55975	KLHL7_HUMAN	
Q9H1B4	55998	NXF5_HUMAN	
Q9H4D5	56000	NXF3_HUMAN	
Q9GZY0	56001	NXF2_HUMAN	R-HSA-159236;
Q969H8	56005	MYDGF_HUMAN	R-HSA-381038;
Q9H0W8	56006	SMG9_HUMAN	R-HSA-975957;
Q9HBU1	56033	BARX1_HUMAN	
Q9NRA1	56034	PDGFC_HUMAN	R-HSA-186797;
Q9BT22	56052	ALG1_HUMAN	R-HSA-446193;R-HSA-4549380;
O14562	56061	UBFD1_HUMAN	
Q9C0H6	56062	KLHL4_HUMAN	
Q8WY98	56063	TM234_HUMAN	
Q9Y5F6	56097	PCDGM_HUMAN	
Q9Y5G2	56103	PCDGE_HUMAN	
Q9Y5H2	56105	PCDGB_HUMAN	
Q9Y5E8	56121	PCDBF_HUMAN	
Q9Y5E9	56122	PCDBE_HUMAN	
Q9Y5F2	56125	PCDBB_HUMAN	
Q9UN67	56126	PCDBA_HUMAN	
Q9UN66	56128	PCDB8_HUMAN	
Q9Y5E2	56129	PCDB7_HUMAN	
Q9Y5E5	56131	PCDB4_HUMAN	
Q9Y5E6	56132	PCDB3_HUMAN	
Q9Y5E7	56133	PCDB2_HUMAN	
Q9Y5I4	56134	PCDC2_HUMAN	
Q9UN75	56137	PCDAC_HUMAN	
Q9Y5I1	56138	PCDAB_HUMAN	
Q9Y5I2	56139	PCDAA_HUMAN	
Q9Y5H6	56140	PCDA8_HUMAN	
Q9UN72	56141	PCDA7_HUMAN	
Q9UN73	56142	PCDA6_HUMAN	
Q9Y5H7	56143	PCDA5_HUMAN	
Q9UN74	56144	PCDA4_HUMAN	
Q9Y5H8	56145	PCDA3_HUMAN	
Q9Y5H9	56146	PCDA2_HUMAN	
Q9Y5I3	56147	PCDA1_HUMAN	
Q8IWB6	56155	TEX14_HUMAN	
Q9BXU3	56157	TX13A_HUMAN	
Q8IYF3	56159	TEX11_HUMAN	
Q96MG7	56160	NSE3_HUMAN	R-HSA-3108214;
Q9BXT8	56163	RNF17_HUMAN	
Q9BXU1	56164	STK31_HUMAN	
Q9BXT4	56165	TDRD1_HUMAN	R-HSA-5601884;
Q8WXX0	56171	DYH7_HUMAN	
Q9HCJ1	56172	ANKH_HUMAN	R-HSA-5223345;
Q9UJG1	56180	MSPD1_HUMAN	
Q9H019	56181	MFR1L_HUMAN	
Q0VAK6	56203	LMOD3_HUMAN	
Q32MH5	56204	F214A_HUMAN	
Q9UGT4	56241	SUSD2_HUMAN	
O75346	56242	ZN253_HUMAN	R-HSA-212436;
Q5T5P2	56243	SKT_HUMAN	
Q9UIR0	56244	BTNL2_HUMAN	R-HSA-8851680;
Q8TCY5	56246	MRAP_HUMAN	
P49750	56252	YLPM1_HUMAN	
Q5VTR2	56254	BRE1A_HUMAN	R-HSA-8866654;
Q9H1E5	56255	TMX4_HUMAN	
Q9NUC0	56256	SRTD4_HUMAN	
Q7L2J0	56257	MEPCE_HUMAN	
Q8WYA6	56259	CTBL1_HUMAN	R-HSA-72163;
Q9NPB8	56261	GPCP1_HUMAN	R-HSA-1483115;R-HSA-1483152;
Q8IWT6	56262	LRC8A_HUMAN	R-HSA-5223345;
Q96SM3	56265	CPXM1_HUMAN	
Q6YP21	56267	KAT3_HUMAN	R-HSA-71240;
Q6NXR0	56269	IIGP5_HUMAN	
Q5MNZ6	56270	WIPI3_HUMAN	R-HSA-1632852;
Q9NWD9	56271	BEX4_HUMAN	
Q9NS71	56287	GKN1_HUMAN	
Q8TEW0	56288	PARD3_HUMAN	R-HSA-2173791;R-HSA-420029;
Q9NZH8	56300	IL36G_HUMAN	R-HSA-9014826;
Q9NS82	56301	AAA1_HUMAN	R-HSA-210991;R-HSA-352230;
Q9NQA5	56302	TRPV5_HUMAN	R-HSA-3295583;
Q92527	56311	ANKR7_HUMAN	
Q86U44	56339	MTA70_HUMAN	R-HSA-72203;
Q9NR22	56341	ANM8_HUMAN	
Q9NQ55	56342	SSF1_HUMAN	
Q9NP86	56344	CABP5_HUMAN	
Q9NPC1	56413	LT4R2_HUMAN	R-HSA-391906;R-HSA-416476;
Q9NRF8	56474	PYRG2_HUMAN	R-HSA-499943;
Q9NS64	56475	RPRM_HUMAN	
Q9NRJ3	56477	CCL28_HUMAN	R-HSA-380108;R-HSA-418594;
Q9NRA8	56478	4ET_HUMAN	
Q9NR82	56479	KCNQ5_HUMAN	R-HSA-1296072;
Q9UKB3	56521	DJC12_HUMAN	
Q9NRE1	56547	MMP26_HUMAN	
Q9NR63	56603	CP26B_HUMAN	R-HSA-211916;R-HSA-5365859;R-HSA-5579015;
Q86YB8	56605	ERO1B_HUMAN	R-HSA-264876;
Q9NR28	56616	DBLOH_HUMAN	R-HSA-111457;R-HSA-111463;R-HSA-111464;R-HSA-111469;R-HSA-9627069;
Q9NRR6	56623	INP5E_HUMAN	R-HSA-1660514;R-HSA-5624958;
Q9NR71	56624	ASAH2_HUMAN	R-HSA-1660662;
Q9P287	56647	BCCIP_HUMAN	
Q9GZV4	56648	IF5A2_HUMAN	R-HSA-204626;
Q9NRS4	56649	TMPS4_HUMAN	
Q96RR1	56652	PEO1_HUMAN	R-HSA-2151201;
Q9NQX5	56654	NPDC1_HUMAN	R-HSA-198933;
Q9NR33	56655	DPOE4_HUMAN	R-HSA-110314;R-HSA-174430;R-HSA-5651801;R-HSA-5656169;R-HSA-5685942;R-HSA-5696397;R-HSA-5696400;R-HSA-6782135;R-HSA-6782210;R-HSA-68952;R-HSA-68962;
Q9HCM9	56658	TRI39_HUMAN	R-HSA-983168;
Q9HB15	56660	KCNKC_HUMAN	R-HSA-5576886;
Q96RD6	56666	PANX2_HUMAN	R-HSA-112303;
Q9H3R2	56667	MUC13_HUMAN	R-HSA-5083625;R-HSA-5083632;R-HSA-5083636;R-HSA-5621480;R-HSA-913709;R-HSA-977068;
Q9NQ31	56672	AKIP1_HUMAN	
Q9NQ32	56673	CK016_HUMAN	
Q9NQ34	56674	TMM9B_HUMAN	
Q9NQ35	56675	NRIP3_HUMAN	
Q9NQ33	56676	ASCL3_HUMAN	
Q9NR31	56681	SAR1A_HUMAN	
P57076	56683	CF298_HUMAN	
Q9HDC5	56704	JPH1_HUMAN	
Q9HD89	56729	RETN_HUMAN	R-HSA-6798695;R-HSA-9615017;
Q9NR83	56731	S2A4R_HUMAN	
Q9BZE3	56751	BARH1_HUMAN	
Q7Z2W4	56829	ZCCHV_HUMAN	R-HSA-6802952;
Q9P0W0	56832	IFNK_HUMAN	
Q9NRA0	56848	SPHK2_HUMAN	R-HSA-1660661;
Q9BRU2	56849	TCAL7_HUMAN	
Q4V328	56850	GRAP1_HUMAN	
Q9NPA0	56851	EMC7_HUMAN	
Q9NS91	56852	RAD18_HUMAN	R-HSA-110314;R-HSA-8866654;
Q9BZC1	56853	CELF4_HUMAN	
Q9NRR8	56882	C42S1_HUMAN	
Q8N475	56884	FSTL5_HUMAN	
Q9NYU2	56886	UGGG1_HUMAN	R-HSA-901032;
Q9P0J7	56888	KCMF1_HUMAN	R-HSA-6798695;
Q9HD45	56889	TM9S3_HUMAN	
Q8TC05	56890	MDM1_HUMAN	
Q8TCE9	56891	PPL13_HUMAN	
Q9NR00	56892	TCIM_HUMAN	
Q9NRR5	56893	UBQL4_HUMAN	
Q9NRZ7	56894	PLCC_HUMAN	R-HSA-1483166;R-HSA-6811436;
Q9NRZ5	56895	PLCD_HUMAN	R-HSA-1483166;
Q9BPU6	56896	DPYL5_HUMAN	R-HSA-399956;
Q96S55	56897	WRIP1_HUMAN	
Q9BUT1	56898	BDH2_HUMAN	R-HSA-77111;
Q7Z6G8	56899	ANS1B_HUMAN	
Q9NRX3	56901	NUA4L_HUMAN	
Q9NRX1	56902	PNO1_HUMAN	R-HSA-6790901;R-HSA-6791226;
Q9NRJ5	56903	PAPOB_HUMAN	
Q9NR46	56904	SHLB2_HUMAN	
Q6ZRI6	56905	CO039_HUMAN	
Q9P2Z0	56906	THA10_HUMAN	
Q08AE8	56907	SPIR1_HUMAN	
Q9NQZ5	56910	STAR7_HUMAN	R-HSA-1483191;
P57077	56911	M3KCL_HUMAN	
Q9NQC8	56912	IFT46_HUMAN	R-HSA-5620924;
Q9NS00	56913	C1GLT_HUMAN	R-HSA-5083632;R-HSA-913709;
Q9NQT4	56915	EXOS5_HUMAN	R-HSA-380994;R-HSA-429958;R-HSA-450385;R-HSA-450513;R-HSA-450604;R-HSA-6791226;
Q9H4L7	56916	SMRCD_HUMAN	
Q99687	56917	MEIS3_HUMAN	
Q9H6R0	56919	DHX33_HUMAN	
Q96RQ3	56922	MCCA_HUMAN	R-HSA-196780;R-HSA-3371599;R-HSA-70895;
Q9GZQ4	56923	NMUR2_HUMAN	R-HSA-375276;R-HSA-416476;R-HSA-418594;
Q9NQU5	56924	PAK6_HUMAN	R-HSA-428540;
Q9BS40	56925	LXN_HUMAN	
Q969V3	56926	NCLN_HUMAN	
Q9NPR9	56927	GP108_HUMAN	
Q8TCT7	56928	SPP2B_HUMAN	R-HSA-5357905;
Q96JP0	56929	FEM1C_HUMAN	R-HSA-8951664;
Q96G46	56931	DUS3L_HUMAN	
Q9NRQ5	56935	SMCO4_HUMAN	
Q969W9	56937	PMEPA_HUMAN	R-HSA-2173788;
Q8WYA1	56938	BMAL2_HUMAN	R-HSA-1368108;
Q9NRW4	56940	DUS22_HUMAN	
Q96FZ2	56941	HMCES_HUMAN	
Q9NRP2	56942	COXM2_HUMAN	R-HSA-1268020;
Q9NPA8	56943	ENY2_HUMAN	R-HSA-3214847;
Q9NRN5	56944	OLFL3_HUMAN	
P82650	56945	RT22_HUMAN	R-HSA-5368286;R-HSA-5389840;R-HSA-5419276;
Q7Z589	56946	EMSY_HUMAN	
Q9GZY8	56947	MFF_HUMAN	
Q9NRG7	56948	D39U1_HUMAN	
Q9HCS7	56949	SYF1_HUMAN	R-HSA-6781823;R-HSA-6781827;R-HSA-6782135;R-HSA-6782210;R-HSA-72163;
Q9NRG4	56950	SMYD2_HUMAN	R-HSA-3214841;R-HSA-6804760;
Q9NRG1	56952	PRDC1_HUMAN	
Q9NPB1	56953	NT5M_HUMAN	R-HSA-73621;
Q9NQR4	56954	NIT2_HUMAN	R-HSA-6798695;
Q9NQ76	56955	MEPE_HUMAN	R-HSA-381426;R-HSA-8957275;
Q9NQ69	56956	LHX9_HUMAN	R-HSA-9010553;
Q6GQQ9	56957	OTU7B_HUMAN	R-HSA-5357786;R-HSA-5357905;R-HSA-5357956;R-HSA-5689896;
Q96IW2	56961	SHD_HUMAN	
Q96B86	56963	RGMA_HUMAN	R-HSA-373752;
Q14CW9	56970	AT7L3_HUMAN	R-HSA-3214847;
Q8IXL6	56975	FA20C_HUMAN	R-HSA-381426;R-HSA-8957275;
Q9P2F5	56977	STOX2_HUMAN	
Q9NQV8	56978	PRDM8_HUMAN	
Q9NQV6	56980	PRD10_HUMAN	
Q8NBL1	56983	PGLT1_HUMAN	R-HSA-1912399;
Q969U7	56984	PSMG2_HUMAN	
Q3LIE5	56985	ADPRM_HUMAN	R-HSA-2393930;
Q8N5C7	56986	DTWD1_HUMAN	
Q8WY36	56987	BBX_HUMAN	
Q9NRR3	56990	C42S2_HUMAN	
Q9NS87	56992	KIF15_HUMAN	R-HSA-2132295;R-HSA-6811434;R-HSA-983189;
Q9NS69	56993	TOM22_HUMAN	R-HSA-1268020;R-HSA-5205685;
Q8WUD6	56994	CHPT1_HUMAN	R-HSA-1483191;
Q9NRJ4	56995	TULP4_HUMAN	R-HSA-8951664;
Q9BXP2	56996	S12A9_HUMAN	
Q8NI60	56997	COQ8A_HUMAN	
Q9NSA3	56998	CNBP1_HUMAN	R-HSA-3769402;
Q9P2N4	56999	ATS9_HUMAN	R-HSA-1474228;R-HSA-5083635;R-HSA-5173214;
Q9NRH1	57002	YAE1_HUMAN	
Q96A33	57003	CCD47_HUMAN	
P25106	57007	ACKR3_HUMAN	R-HSA-380108;R-HSA-418594;
P57796	57010	CABP4_HUMAN	
O60218	57016	AK1BA_HUMAN	R-HSA-975634;
O75208	57017	COQ9_HUMAN	R-HSA-2142789;
Q9UK58	57018	CCNL1_HUMAN	
Q6FI81	57019	CPIN1_HUMAN	R-HSA-2564830;
Q7Z3J2	57020	VP35L_HUMAN	R-HSA-6798695;
Q96GD0	57026	PLPP_HUMAN	
Q9P2U7	57030	VGLU1_HUMAN	R-HSA-210500;R-HSA-428643;
Q9BUV0	57035	RSRP1_HUMAN	
Q8IV38	57037	ANKY2_HUMAN	
Q5T160	57038	SYRM_HUMAN	R-HSA-379726;
Q9GZX9	57045	TWSG1_HUMAN	
Q9NRY7	57047	PLS2_HUMAN	
Q9NRY6	57048	PLS3_HUMAN	
Q9NQZ2	57050	SAS10_HUMAN	R-HSA-6790901;R-HSA-6791226;
Q9NR90	57054	DAZ3_HUMAN	
Q13117	57055	DAZ2_HUMAN	
Q9UMR3	57057	TBX20_HUMAN	
P57723	57060	PCBP4_HUMAN	R-HSA-6804116;R-HSA-69895;R-HSA-9617828;
Q9GZR7	57062	DDX24_HUMAN	
Q8NG31	57082	KNL1_HUMAN	R-HSA-141444;R-HSA-2467813;R-HSA-2500257;R-HSA-5663220;R-HSA-606279;R-HSA-68877;R-HSA-9648025;
Q6RW13	57085	ATRAP_HUMAN	R-HSA-6802952;
Q9NRQ2	57088	PLS4_HUMAN	
Q9NQ75	57091	CASS4_HUMAN	
Q8WW12	57092	PCNP_HUMAN	
P0CI25	57093	TRI49_HUMAN	
Q9GZP4	57095	PITH1_HUMAN	
Q96KN7	57096	RPGR1_HUMAN	
Q9NR21	57097	PAR11_HUMAN	
Q9NQS1	57099	AVEN_HUMAN	R-HSA-111458;R-HSA-9627069;
Q9NQ90	57101	ANO2_HUMAN	R-HSA-2672351;
Q9NQ89	57102	CL004_HUMAN	
Q96AD5	57104	PLPL2_HUMAN	R-HSA-1482883;R-HSA-381426;R-HSA-8957275;
Q9NS75	57105	CLTR2_HUMAN	R-HSA-163359;R-HSA-391906;R-HSA-416476;R-HSA-418555;R-HSA-420092;
Q8WUY8	57106	NAT14_HUMAN	
Q9GZR2	57109	REXO4_HUMAN	
Q9HDD0	57110	PLAT1_HUMAN	R-HSA-1482839;
P57735	57111	RAB25_HUMAN	R-HSA-8873719;
Q9HCX4	57113	TRPC7_HUMAN	R-HSA-114508;R-HSA-139853;R-HSA-3295583;R-HSA-418890;
Q8IW36	57116	ZN695_HUMAN	
Q96CB8	57117	INT12_HUMAN	R-HSA-6807505;
Q8IU85	57118	KCC1D_HUMAN	
O95925	57119	EPPI_HUMAN	R-HSA-6803157;
Q9HD26	57120	GOPC_HUMAN	R-HSA-5627083;
P57740	57122	NU107_HUMAN	R-HSA-1169408;R-HSA-141444;R-HSA-159227;R-HSA-159230;R-HSA-159231;R-HSA-159236;R-HSA-165054;R-HSA-168271;R-HSA-168276;R-HSA-168325;R-HSA-168333;R-HSA-170822;R-HSA-180746;R-HSA-180910;R-HSA-191859;R-HSA-2467813;R-HSA-2500257;R-HSA-3108214;R-HSA-3232142;R-HSA-3301854;R-HSA-3371453;R-HSA-4085377;R-HSA-4551638;R-HSA-4570464;R-HSA-4615885;R-HSA-5578749;R-HSA-5619107;R-HSA-5663220;R-HSA-6784531;R-HSA-68877;R-HSA-9609690;R-HSA-9610379;R-HSA-9648025;
Q9HCU0	57124	CD248_HUMAN	
Q8IUK5	57125	PLDX1_HUMAN	
Q8N6Q3	57126	CD177_HUMAN	R-HSA-140875;R-HSA-202733;R-HSA-6798695;
Q9H310	57127	RHBG_HUMAN	R-HSA-444411;
Q9HD34	57128	LYRM4_HUMAN	R-HSA-1362409;
Q9HD33	57129	RM47_HUMAN	R-HSA-5368286;R-HSA-5389840;R-HSA-5419276;
Q9HD20	57130	AT131_HUMAN	R-HSA-936837;
Q7LBR1	57132	CHM1B_HUMAN	
Q9NR34	57134	MA1C1_HUMAN	R-HSA-6811438;R-HSA-964827;
Q86SG3	57135	DAZ4_HUMAN	
Q9HDC9	57136	APMAP_HUMAN	
Q3MIN7	57139	RGL3_HUMAN	
Q9HAU8	57140	RNPL1_HUMAN	
Q9NQC3	57142	RTN4_HUMAN	R-HSA-193634;
Q86TW2	57143	ADCK1_HUMAN	
Q9P286	57144	PAK5_HUMAN	R-HSA-428540;
Q96B96	57146	LDAF1_HUMAN	
Q8IZE3	57147	PACE1_HUMAN	
Q86X10	57148	RLGPB_HUMAN	R-HSA-1445148;
O43325	57149	LYRM1_HUMAN	
Q8IWA5	57153	CTL2_HUMAN	R-HSA-1483191;R-HSA-425366;R-HSA-6798695;
Q9HCE7	57154	SMUF1_HUMAN	R-HSA-201451;R-HSA-2173788;R-HSA-2173791;R-HSA-4608870;R-HSA-5632684;R-HSA-8939902;R-HSA-8941858;R-HSA-983168;
Q8N3S3	57157	PHTF2_HUMAN	
Q9BR39	57158	JPH2_HUMAN	
Q9BYV2	57159	TRI54_HUMAN	
Q9HAT8	57161	PELI2_HUMAN	R-HSA-9020702;R-HSA-937039;R-HSA-975144;
Q96FA3	57162	PELI1_HUMAN	R-HSA-9020702;R-HSA-937039;R-HSA-975144;
Q5T442	57165	CXG2_HUMAN	R-HSA-190861;
Q9UJQ4	57167	SALL4_HUMAN	R-HSA-2892247;R-HSA-452723;R-HSA-8943724;
Q9P2E3	57169	ZNFX1_HUMAN	
Q86YN1	57171	DOPP1_HUMAN	R-HSA-446199;
Q96NX5	57172	KCC1G_HUMAN	
Q9BR76	57175	COR1B_HUMAN	
Q5ST30	57176	SYVM_HUMAN	R-HSA-379726;
Q9ULJ6	57178	ZMIZ1_HUMAN	
Q96A73	57179	P33MX_HUMAN	
Q9P1U1	57180	ARP3B_HUMAN	
Q9ULF5	57181	S39AA_HUMAN	R-HSA-442380;
Q9ULJ7	57182	ANR50_HUMAN	
Q6P499	57185	NPAL3_HUMAN	R-HSA-5223345;
Q2PPJ7	57186	RGPA2_HUMAN	R-HSA-1445148;
Q8NI27	57187	THOC2_HUMAN	R-HSA-159236;R-HSA-72187;R-HSA-73856;
P82987	57188	ATL3_HUMAN	R-HSA-5083635;R-HSA-5173214;
A4D1U4	57189	DEN11_HUMAN	
Q9NZV5	57190	SELN_HUMAN	
Q9GZU1	57192	MCLN1_HUMAN	R-HSA-3295583;R-HSA-917977;
P98198	57198	AT8B2_HUMAN	R-HSA-936837;
Q9P241	57205	AT10D_HUMAN	R-HSA-936837;
Q8NDW4	57209	ZN248_HUMAN	R-HSA-212436;
Q5BKX6	57210	S45A4_HUMAN	
Q86SQ4	57211	AGRG6_HUMAN	
Q5W111	57213	SPRY7_HUMAN	
Q8WUJ3	57214	CEMIP_HUMAN	R-HSA-2142850;
Q96EK4	57215	THA11_HUMAN	
Q9ULK5	57216	VANG2_HUMAN	R-HSA-4086400;R-HSA-4608870;
Q9ULT0	57217	TTC7A_HUMAN	
Q5TH69	57221	BIG3_HUMAN	
Q969X5	57222	ERGI1_HUMAN	
Q5MIZ7	57223	P4R3B_HUMAN	
Q9NU23	57226	LYRM2_HUMAN	
